nccKeywordId,keyword,customerId,nccAdgroupId,nccCampaignId,userLock,inspectStatus,bidAmt,useGroupBidAmt,delFlag,regTm,editTm,status,statusReason,nccQi
nkw-a001-01-000004739269522,이브러브젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,PENDING,70,True,False,2022-08-16T09:07:15.000Z,2022-08-17T08:09:52.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004739269523,이브마사지젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269524,이브언센티드젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269525,이브유기농젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269526,이브젤라벤더,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269527,이브젤무향,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004739269528,이브젤언센티드,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269529,이브퍼스널,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269530,이브퍼스널젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739269531,퍼스널이브젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-08-16T09:07:15.000Z,2022-08-16T09:07:24.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777961351,체레미마카젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:08:27.000Z,2022-09-06T02:08:37.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777961354,체레미마카인티밋젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:08:27.000Z,2022-09-06T02:08:36.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777961355,이브젤리뉴얼,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:08:27.000Z,2022-09-06T02:08:36.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777961358,리뉴얼이브젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:08:27.000Z,2022-09-06T02:08:37.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004884739732,인티밋젤,829946,grp-a001-01-000000027939702,cmp-a001-01-000000005558993,False,APPROVED,500,False,False,2022-10-26T03:17:54.000Z,2022-11-08T03:22:25.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777945713,체레미마카생리대,829946,grp-a001-01-000000027939706,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:07:00.000Z,2022-09-06T02:07:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777938667,이브피팬티,829946,grp-a001-01-000000027939709,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:05:44.000Z,2022-09-06T02:05:54.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777938780,체레미마카생리팬티,829946,grp-a001-01-000000027939709,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:05:51.000Z,2022-09-06T02:06:00.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004777938787,체레미마카팬티,829946,grp-a001-01-000000027939709,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-09-06T02:05:58.000Z,2022-09-06T02:06:06.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004739263924,이브컵,829946,grp-a001-01-000000027939712,cmp-a001-01-000000005558993,False,APPROVED,1360,False,False,2022-08-16T09:03:21.000Z,2022-08-20T04:36:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 6}
nkw-a001-01-000004747197016,이브생리컵,829946,grp-a001-01-000000027939712,cmp-a001-01-000000005558993,False,APPROVED,1300,False,False,2022-08-20T04:36:30.000Z,2022-11-08T03:23:18.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004747197105,EVE컵,829946,grp-a001-01-000000027939712,cmp-a001-01-000000005558993,False,APPROVED,1110,False,False,2022-08-20T04:36:40.000Z,2022-08-22T08:22:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004903459577,체레미마카생리컵,829946,grp-a001-01-000000027939712,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-11-03T03:04:02.000Z,2022-11-04T01:57:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004888132191,갈색청결제,829946,grp-a001-01-000000027939717,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-10-27T02:27:50.000Z,2022-10-27T02:28:36.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004888139555,체레미마카여성청결제,829946,grp-a001-01-000000027939717,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-10-27T02:28:45.000Z,2022-10-27T02:29:52.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004888139557,이브여성청결제,829946,grp-a001-01-000000027939717,cmp-a001-01-000000005558993,False,APPROVED,70,True,False,2022-10-27T02:28:45.000Z,2022-10-27T02:29:59.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754763594,윤활제,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754763595,여성젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:15.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754763596,러브제리,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:07.000Z,2022-09-06T02:03:45.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754763597,수용성젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,3000,False,False,2022-08-24T05:39:07.000Z,2022-11-03T09:23:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754763598,러브제리추천,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:07.000Z,2022-09-06T02:03:45.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754763599,부부젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:14.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754763600,이너뷰티젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:15.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754763601,여성젤추천,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:16.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754763602,여성질건조,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:07.000Z,2022-08-24T05:39:16.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766292,러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:48.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766294,오르젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:25.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766296,아스트로글라이드,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:18.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 2}
nkw-a001-01-000004754766299,유니더스러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:31.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766301,아쿠아러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:19.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766303,러브젤수용성,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:54.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766305,러브젤마사지젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:51.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766308,남성러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:38.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766310,일본러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:33.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766312,듀렉스러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:41.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766315,부부성인젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766317,성인용품러브젤휴대용,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:13.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766320,성인용퓸러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:15.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766322,아스트로글래이드,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:30.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766324,바른생각러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:03.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766326,비건러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:07.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766327,부부관계질윤활제,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766328,고급러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:36.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766329,고려티엠,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766330,KY러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:35.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766331,러브젤페페,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:58.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766332,러브러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:42.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766333,콘돔러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:49.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766334,부부성인용품젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:05.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766335,남성용러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:40.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766336,여성용러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:23.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766337,마사지오일,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:30.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766338,터치업러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:48.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766339,쎈놈마사지젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:17.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766340,페페바디젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:30.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766341,헤븐젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:40.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766342,올가젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:26.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766343,오르메스,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-11-03T07:20:06.000Z,PAUSED,KEYWORD_PAUSED,{},{'qiGrade': 1}
nkw-a001-01-000004754766345,질애무,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:34.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766347,러브젤사용후기,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:53.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766350,NIGHTLYNIGHT,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 2}
nkw-a001-01-000004754766351,TOTOGEL,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:03:36.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766352,PEPEE,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766353,남성젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766354,질보습제,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766355,질케어,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766356,러브젤후기,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:01.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766357,성윤활젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766358,올리브영마사지젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766359,올리브영러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:18.000Z,2022-09-06T02:04:27.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766360,러브미마사지젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766361,젤추천,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:18.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766362,러브젤사용법,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:03:53.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766363,러브젤효과,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:01.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766364,바이젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:04.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766365,질윤활재,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766366,FJQMWPF,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:03:34.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766367,사랑젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766368,부부관계오일,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766369,여성윤활유,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766370,성관계오일,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:09.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766371,부부관계윤활제,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:30.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766372,페페러브젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:44.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766373,Y존오일,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766374,오르가즘젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:24.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766375,러브젤가격,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:03:48.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766376,토토젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:45.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
nkw-a001-01-000004754766377,핫오일,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:29.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766378,아스트라글라이드,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:28.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 3}
nkw-a001-01-000004754766379,러브핫젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,70,True,False,2022-08-24T05:39:19.000Z,2022-08-24T05:39:30.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766380,질젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,False,APPROVED,2500,False,False,2022-08-24T05:39:19.000Z,2022-11-03T07:15:23.000Z,ELIGIBLE,ELIGIBLE,{},{'qiGrade': 4}
nkw-a001-01-000004754766381,텐가젤,829946,grp-a001-01-000000027939739,cmp-a001-01-000000005559009,True,PENDING,70,True,False,2022-08-24T05:39:19.000Z,2022-09-06T02:04:46.000Z,PAUSED,KEYWORD_DISAPPROVED,{},{'qiGrade': 4}
